ID,Cow ID,Date,Ruminating(min),Eating(min),Sitting(min),Standing(min),Coughing(count),Resting(min),Activity Rate,Mounting(count),Sniffing,Heat Detection(count),SIT+STAND(min),Data Collection Rate(%)
2,COW-10000246,18/08/2025,297.3333,189,719.6667,721,0,221.6667,77.45827704433599,15,136.31613206554485,4,1440.6667,100
2,COW-10000246,19/08/2025,279.8333,212.1667,662.3333,778.3333,0,199.5,84.09697332739664,30,146.7521391357332,16,1440.6667,100
2,COW-10000246,20/08/2025,304.5,140.6667,662.3333,778.3333,0,136,84.91732521004172,6,162.14092850188644,0,1440.6667,100
2,COW-10000246,21/08/2025,164,61.8333,769.8333,671,2,148,74.62068797564355,28,141.3313614529223,16,1440.8333,100
2,COW-10000246,22/08/2025,148.8333,95.6667,779.3333,661.3333,4,78,102.32132884762123,61,172.44337201945928,24,1440.6667,100
2,COW-10000246,23/08/2025,240.3333,225.5,851,589.8333,0,171.1667,77.53418901574756,9,127.77879457379987,0,1440.8333,100
2,COW-10000246,24/08/2025,347.6667,494,656.6667,784.1667,0,111.3333,125.40559122450715,14,183.7226931658558,0,1440.8333,100
2,COW-10000246,25/08/2025,409.6667,203.5,797.5,643.1667,2,151.6667,84.03864695925449,16,134.83028451583277,0,1440.6667,100
2,COW-10000246,26/08/2025,335,208.6667,828.1667,612.3333,0,198.5,78.30294321191045,8,130.77334813686568,0,1440.5,100
2,COW-10000246,27/08/2025,302.6667,555.5,614.8333,825.8333,2,193.1667,142.70661676663704,31,188.8788841323464,8,1440.6667,100
2,COW-10000246,28/08/2025,385.5,227,879,561.6667,0,215.8333,75.34274861637171,4,119.42897156839402,0,1440.6667,100
2,COW-10000246,29/08/2025,348.6667,273.5,848.3333,592.5,0,249.5,75.38133401247447,3,119.0106594,0,1440.8333,100
2,COW-10000246,30/08/2025,341,270.8333,747.1667,693.6667,0,150.5,79.6576028,10,138.3624589146735,0,1440.8333,100
2,COW-10000246,31/08/2025,410.3333,235,747,693.6667,0,173.8333,82.89800333237548,14,142.86922081263734,0,1440.6667,100
2,COW-10000246,01/09/2025,396.3333,365.6667,725.5,715.3333,0,172.3333,95.93973038664024,14,152.52748506478727,0,1440.8333,100
2,COW-10000246,02/09/2025,417.6667,283,788.5,652,0,206.6667,80.02695652,12,132.72090428793828,0,1440.5,100
2,COW-10000246,03/09/2025,418.5,213.6667,840.8333,599.6667,0,220.1667,77.21948129551755,9,131.72312592185648,0,1440.5,100
2,COW-10000246,04/09/2025,442.3333,250.5,840.6667,600,0,240.5,75.14477234204463,6,130.72794781741803,0,1440.6667,100
2,COW-10000246,05/09/2025,364.1667,150.1667,797.1667,643.6667,0,229.3333,73.22046814494357,19,126.25720727919429,0,1440.8333,100
2,COW-10000246,06/09/2025,284.6667,139.3333,640.3333,800.5,2,145.6667,88.57093807505072,88,161.27877831665884,40,1440.8333,100
2,COW-10000246,07/09/2025,324.5,270.1667,762.1667,691.1667,0,242.5,78.96968372,4,144.67056375031078,8,1453.3333,101
2,COW-10000246,08/09/2025,336.5,257.3333,628.5,631.1667,2,183,88.29308182009001,6,148.01874675584173,0,1259.6667,87
2,COW-10000246,09/09/2025,301,262.3333,667.6667,773.1667,2,203,77.86847881363471,20,141.93664364348678,0,1440.8333,100
2,COW-10000246,10/09/2025,251.5,177.3333,883,557.8333,48,243,62.79960264312938,4,111.83459503654802,0,1440.8333,100
2,COW-10000246,11/09/2025,360.1667,251,825.8333,615,0,221.1667,67.26430945233709,2,119.26250516230692,0,1440.8333,100
2,COW-10000246,12/09/2025,360.1667,352.8333,732.8333,708,0,180.3333,78.56945162718527,5,141.43032725937042,0,1440.8333,100
2,COW-10000246,13/09/2025,440,311.5,740.8333,699.5,0,137.3333,84.69366147324489,15,141.93117083898437,0,1440.3333,100
2,COW-10000246,14/09/2025,377.3333,371.8333,732.6667,708.1667,0,163.1667,85.35059826631915,6,149.2012232,0,1440.8333,100
2,COW-10000246,15/09/2025,465,318.6667,809,632.5,0,189.5,73.88793172581593,2,127.15642407858685,0,1441.5,100
2,COW-10000246,16/09/2025,433.8333,329.3333,814.5,625.6667,0,186.8333,77.81936510419587,4,134.62911477699805,0,1440.1667,100
2,COW-10000246,17/09/2025,424.5,358,845.1667,595.6667,0,217.8333,77.40143631537434,7,129.10460226655766,0,1440.8333,100
2,COW-10000246,18/09/2025,427.6667,283.8333,913,527.6667,0,239,69.97649249,7,118.32499221649947,0,1440.6667,100
2,COW-10000246,19/09/2025,404,328.8333,833,607.8333,0,249.1667,77.09197417,5,128.29595942522073,0,1440.8333,100
2,COW-10000246,20/09/2025,366.8333,240,921.8333,519,2,311.8333,61.98086477249878,0,111.57124033961563,0,1440.8333,100
2,COW-10000246,21/09/2025,391,292.6667,883.8333,555.8333,4,244.8333,69.03814121,5,118.2549124129477,0,1439.6667,100
2,COW-10000246,22/09/2025,454.8333,396.5,755.5,685.3333,0,153.6667,79.77818109480337,3,133.7142151832029,0,1440.8333,100
2,COW-10000246,23/09/2025,442,402.5,766.1667,674.5,0,165.5,77.64749531390655,3,131.2325312770224,0,1440.6667,100
2,COW-10000246,24/09/2025,475.8333,240,853.5,587.3333,0,170.8333,65.98378540533275,2,115.1679877175838,0,1440.8333,100
2,COW-10000246,25/09/2025,418.5,270.5,943.3333,497.5,2,267,60.754640128034744,3,98.57462799,0,1440.8333,100
2,COW-10000246,26/09/2025,454.5,253.5,985.6667,455.1667,0,281.5,71.88647438874473,17,109.46811634105642,0,1440.8333,100
2,COW-10000246,27/09/2025,377.3333,150.3333,898.5,542.1667,0,250.6667,82.60750398543189,11,130.67956974747997,0,1440.6667,100
2,COW-10000246,28/09/2025,326,135,829.6667,611,0,232.8333,82.03640364541438,4,137.71598647998914,0,1440.6667,100
2,COW-10000246,29/09/2025,288.6667,246,664.8333,753.8333,0,197.1667,103.07646504436356,16,173.32056318514776,0,1418.6667,99
2,COW-10000246,30/09/2025,337.6667,148,956.5,484.3333,0,290.1667,68.29420496784518,6,122.97509315318631,0,1440.8333,100
2,COW-10000246,01/10/2025,237,138.6667,847,593.6667,0,297,59.52788499,12,110.28034801783245,0,1440.6667,100
3,COW-10000247,01/06/2025,433.8333,35,958.6667,481.6667,4,200.8333,59.01023555756498,4,89.20769438757938,0,1440.3333,100
3,COW-10000247,02/06/2025,379.1667,39.6667,857.3333,583.3333,10,187.5,64.80098655520628,6,103.18575748300618,0,1440.6667,100
3,COW-10000247,03/06/2025,369.3333,33.1667,919.6667,521.1667,4,233.8333,59.501166975243095,1,91.88084970256922,0,1440.8333,100
3,COW-10000247,04/06/2025,362.6667,24.5,910.6667,530,0,234.5,60.70568962044211,5,92.64469393862998,0,1440.6667,100
3,COW-10000247,05/06/2025,399.6667,31.1667,1050,390.6667,12,316,54.79191241248897,4,74.23181233721604,0,1440.6667,100
3,COW-10000247,06/06/2025,399,64.3333,920.8333,520,8,251.5,63.04447750799776,2,91.00896805542062,0,1440.8333,100
3,COW-10000247,07/06/2025,439.8333,52.5,911.3333,529.3333,9,204.8333,66.47126451569098,2,92.87843858682685,0,1440.6667,100
3,COW-10000247,08/06/2025,457.8333,71.1667,988.1667,452.6667,3,245.3333,60.93570629,5,86.82566416063635,0,1440.8333,100
3,COW-10000247,09/06/2025,407.1667,38.3333,870.1667,570.6667,9,204.5,62.86615798623663,1,96.49431801,0,1440.8333,100
3,COW-10000247,10/06/2025,386.3333,48.8333,1027.3333,413.5,2,305.6667,52.49100809886043,1,73.70345336843461,0,1440.8333,100
3,COW-10000247,11/06/2025,387.1667,39.1667,900.8333,539.6667,2,245.5,57.36485257160328,4,90.18208270794014,0,1440.5,100
3,COW-10000247,12/06/2025,409.3333,16.1667,935.1667,505.6667,2,222,60.23054090492156,1,86.73705180991655,0,1440.8333,100
3,COW-10000247,13/06/2025,396.8333,58.8333,847.6667,592.8333,4,222,84.98289800995025,4,110.16028149459257,0,1440.5,100
3,COW-10000247,14/06/2025,441.8333,104,957.6667,483.1667,0,274.6667,73.81646795587226,4,97.07866640019238,0,1440.8333,100
3,COW-10000247,15/06/2025,295.8333,75.1667,736.6667,703.8333,8,223.5,88.72474169904928,9,121.73789581683695,0,1440.5,100
3,COW-10000247,16/06/2025,318.1667,156.3333,811,629.8333,4,224.8333,84.80321383103943,7,114.81063975151595,0,1440.8333,100
3,COW-10000247,17/06/2025,428.5,54.8333,939.1667,501.5,0,223.8333,62.613570510320564,2,90.13370406235991,0,1440.6667,100
3,COW-10000247,18/06/2025,418.3333,44.3333,896.5,544.3333,0,220.3333,63.58123698104938,3,93.26736388418838,0,1440.8333,100
3,COW-10000247,19/06/2025,408,56.3333,935.1667,505.5,13,236.3333,61.42597698051033,1,87.85038978509581,0,1440.6667,100
3,COW-10000247,20/06/2025,407.3333,68,952.5,487.8333,21,215,64.01590620525124,2,91.39507706864403,0,1440.3333,100
3,COW-10000247,21/06/2025,430.3333,57.6667,883,557.6667,9,210.6667,65.99213564412455,0,97.53290694491393,0,1440.6667,100
3,COW-10000247,22/06/2025,427,78.5,949.5,491.3333,18,193.8333,66.95245781408148,0,92.24420454,0,1440.8333,100
3,COW-10000247,23/06/2025,442.6667,79.6667,875,565.6667,7,200.1667,70.44455553414038,3,100.45636806814608,0,1440.6667,100
3,COW-10000247,24/06/2025,418.8333,81.5,899.6667,541.1667,16,237.3333,71.33879609160371,1,95.16596095282057,0,1440.8333,100
3,COW-10000247,25/06/2025,484.3333,84.8333,830.3333,610.5,3,146.3333,76.46035411828097,1,101.85710547355092,0,1440.8333,100
3,COW-10000247,26/06/2025,427.6667,60.6667,840.5,600,22,178,73.51549237935504,1,104.97067438346512,0,1440.5,100
3,COW-10000247,27/06/2025,432.6667,67,943.6667,497.1667,28,257,67.48129168323453,0,96.94601832269036,0,1440.8333,100
3,COW-10000247,28/06/2025,408.3333,52.8333,968.3333,472.1667,8,204.8333,64.87141005194486,3,96.91259774099163,0,1440.5,100
3,COW-10000247,29/06/2025,348.5,74.3333,861.1667,579.5,2,184.8333,70.92462909491952,2,106.79400901670866,0,1440.6667,100
3,COW-10000247,30/06/2025,352.8333,98,813.1667,627.3333,0,230.5,72.84946708674786,3,110.62262046396435,0,1440.5,100
3,COW-10000247,01/07/2025,394.1667,77.1667,841.3333,599,0,207,72.78487746016457,2,110.04511986140768,0,1440.3333,100
3,COW-10000247,02/07/2025,304.5,179.8333,868.8333,572,63,190.1667,72.46972204399219,1,102.31592058101232,0,1440.8333,100
3,COW-10000247,03/07/2025,320,218.6667,756,684.6667,4,165.5,85.39227628200378,5,123.85179960082274,0,1440.6667,100
3,COW-10000247,04/07/2025,353.6667,109.1667,869.6667,571,0,171.3333,77.40031456,5,112.2218690278187,0,1440.6667,100
3,COW-10000247,05/07/2025,263.3333,177.8333,902.8333,537.3333,0,190.8333,76.24585984,1,106.73034821598498,0,1440.1667,100
3,COW-10000247,06/07/2025,310.1667,184.8333,908.6667,532.1667,2,175.1667,75.78800827564706,5,108.98988652050048,0,1440.8333,100
3,COW-10000247,07/07/2025,329.1667,143.6667,843.3333,597.1667,8,171.8333,75.79354968,6,119.50041508213948,0,1440.5,100
3,COW-10000247,08/07/2025,309,90.8333,969.1667,471.5,0,221.6667,63.44134520072178,5,99.75408499354513,0,1440.6667,100
3,COW-10000247,09/07/2025,165.1667,124.6667,850.8333,590.1667,4,220.1667,74.65824336330564,6,117.17630347084894,0,1441,100
3,COW-10000247,10/07/2025,137.8333,130.8333,806,634.8333,4,203.8333,73.26356215998229,3,120.01781302562954,0,1440.8333,100
3,COW-10000247,11/07/2025,195.3333,139.5,885.8333,554.8333,7,240,68.86487488612043,3,105.47318699071938,0,1440.6667,100
3,COW-10000247,12/07/2025,146.1667,131,926.5,513.8333,8,222.5,66.34007149122291,2,101.72545528610502,0,1440.3333,100
3,COW-10000247,13/07/2025,149.5,142.3333,802,638.8333,5,168.1667,71.88570660425101,4,117.37123435325468,0,1440.8333,100
3,COW-10000247,14/07/2025,259.6667,136,975.3333,465.3333,0,210.5,61.75366932570189,4,94.37868735239717,0,1440.6667,100
3,COW-10000247,15/07/2025,161.6667,210.5,698.1667,602,0,162.3333,79.35446677,3,118.0441851616517,0,1300.1667,90
3,COW-10000247,16/07/2025,336.3333,128.8333,914,526,2,147.6667,69.66682703,1,105.08094911222105,0,1440,100
3,COW-10000247,17/07/2025,250.8333,108.1667,957.3333,483.5,4,204.1667,66.08470098209767,1,100.85896092112041,0,1440.8333,100
3,COW-10000247,18/07/2025,204.3333,217.5,618.6667,821.8333,4,210.8333,106.35238116060323,11,143.34735563614296,0,1440.5,100
3,COW-10000247,19/07/2025,257.6667,151.1667,735.5,705.1667,2,232.6667,87.88699558298657,9,126.55477569038148,0,1440.6667,100
3,COW-10000247,20/07/2025,237,221.8333,592.6667,848.1667,0,178.6667,101.97682823591525,20,152.06123257731343,16,1440.8333,100
3,COW-10000247,21/07/2025,313.5,262,644,796.8333,6,137.1667,110.41741643302215,12,153.56939640122386,0,1440.8333,100
3,COW-10000247,22/07/2025,248.1667,137.5,761.8333,678.8333,0,192.5,82.60421887088407,8,132.08833503701078,0,1440.6667,100
3,COW-10000247,23/07/2025,241.1667,115.3333,832.6667,608.1667,2,177.5,81.18716050297486,1,121.45344670209118,0,1440.8333,100
3,COW-10000247,24/07/2025,220.3333,117.6667,765,675.6667,4,211.5,84.56320492992904,5,135.07647606467052,0,1440.6667,100
3,COW-10000247,25/07/2025,199.1667,144.1667,918,522.8333,0,269.3333,76.11582680255985,2,103.23465741115061,0,1440.8333,100
3,COW-10000247,26/07/2025,185.3333,122.3333,956.8333,483.6667,0,250.3333,70.03551178172715,1,98.89565546948725,0,1440.5,100
3,COW-10000247,27/07/2025,202.5,117,956.1667,484.6667,3,254.5,68.59052234691578,1,96.20105606617439,0,1440.8333,100
3,COW-10000247,28/07/2025,253.5,381.5,650.5,790.3333,0,201,111.57386612988677,9,147.9885398783113,0,1440.8333,100
3,COW-10000247,29/07/2025,313.3333,97.5,984.3333,454.6667,2,271.1667,55.91143455072585,5,83.09393854695722,0,1439,100
3,COW-10000247,30/07/2025,273.5,133.5,1037.6667,402.6667,0,248.8333,62.31213806900981,1,82.06396331,0,1440.3333,100
3,COW-10000247,31/07/2025,264.1667,166,844,596.8333,2,191.5,70.76667356739298,1,103.02150028850937,0,1440.8333,100
3,COW-10000247,01/08/2025,333,142.6667,973.1667,467.6667,8,178,64.51055700810677,3,86.45193404169562,0,1440.8333,100
3,COW-10000247,02/08/2025,357.6667,137.6667,981.3333,459.3333,0,257.1667,62.25322850486406,2,83.41413725310593,0,1440.6667,100
3,COW-10000247,03/08/2025,263.8333,184.5,928.8333,512,0,244.3333,65.41246524279072,2,91.48013659610163,0,1440.8333,100
3,COW-10000247,04/08/2025,358,147.5,987.6667,453.1667,0,214.1667,61.61248100638183,4,86.66606454645161,0,1440.8333,100
3,COW-10000247,05/08/2025,365.6667,137.6667,1031.6667,409.1667,5,244.1667,61.817359363915536,2,85.79185811545271,0,1440.8333,100
3,COW-10000247,06/08/2025,266,262,765.6667,675,2,218,101.74308482059335,18,135.32797284062292,0,1440.6667,100
3,COW-10000247,07/08/2025,316.8333,139.8333,925,515.6667,0,241.5,60.386817955077106,1,87.85624639516845,0,1440.6667,100
3,COW-10000247,08/08/2025,317,102,911,529.8333,8,211.1667,66.13472606158105,2,95.67726319480177,0,1440.8333,100
3,COW-10000247,09/08/2025,257.6667,145.3333,951.5,489.1667,4,297,58.01952293215941,0,81.98916126544252,0,1440.6667,100
3,COW-10000247,10/08/2025,306.8333,70.6667,1078.8333,361.8333,3,342.8333,47.393775350349145,1,62.401741674132836,0,1440.6667,100
3,COW-10000247,11/08/2025,214.3333,348.3333,786.8333,654,2,304.1667,95.17062391167502,4,118.9908385759423,0,1440.8333,100
3,COW-10000247,12/08/2025,307,105.1667,982.8333,458,4,319.1667,54.68860643429864,3,75.98303359667644,0,1440.8333,100
3,COW-10000247,13/08/2025,385.3333,262,918,522.6667,2,243.8333,63.166609618024985,0,86.26220440599776,0,1440.6667,100
3,COW-10000247,14/08/2025,433,295,718.6667,721.6667,2,154,91.65838571313189,5,115.77195726150552,0,1440.3333,100
3,COW-10000247,15/08/2025,343.5,243.5,867.1667,573.6667,0,257.1667,70.73261570309958,0,100.36723390626659,0,1440.8333,100
3,COW-10000247,16/08/2025,461.8333,170.6667,862.3333,578.5,0,137.3333,70.67491747369098,3,104.20479486001028,0,1440.8333,100
3,COW-10000247,17/08/2025,429.3333,154.1667,969,471.6667,0,216.3333,69.42794617984318,5,95.37539250152302,0,1440.6667,100
3,COW-10000247,18/08/2025,325,156.8333,887.3333,553.5,0,217.3333,71.67273067476572,1,99.87376478381623,0,1440.8333,100
3,COW-10000247,19/08/2025,356.3333,157.6667,937,503.8333,0,209.5,70.88849364987269,7,100.7470477144452,0,1440.8333,100
3,COW-10000247,20/08/2025,390.1667,204,908.6667,532.1667,4,170.1667,76.41655046806093,0,106.49915434846719,0,1440.8333,100
3,COW-10000247,21/08/2025,428.3333,121.3333,989.1667,451.5,6,225.8333,65.57307351,4,94.62703891729437,0,1440.6667,100
3,COW-10000247,22/08/2025,345,148,953.1667,486.8333,5,208.3333,63.912524929753054,1,92.19072224365341,0,1440,100
3,COW-10000247,23/08/2025,311,161.6667,917,523.6667,4,211.1667,69.48636286681254,2,98.07774082812266,0,1440.6667,100
3,COW-10000247,24/08/2025,327.8333,350.5,692.8333,747.6667,0,170,108.50859861275697,4,129.87981539391595,0,1440.5,100
3,COW-10000247,25/08/2025,387,185.5,908,532.8333,0,196.3333,70.11076331152401,2,98.82443207960863,0,1440.8333,100
3,COW-10000247,26/08/2025,405.5,154.3333,929,511.8333,0,226.5,66.20696837037475,1,91.82106420165061,0,1440.8333,100
3,COW-10000247,27/08/2025,317.5,393,682.3333,758.5,0,174.3333,107.73742374841571,11,130.44770238025814,0,1440.8333,100
3,COW-10000247,28/08/2025,457.8333,138,992.3333,448.5,2,256.3333,62.84600584737271,1,84.54352960757535,0,1440.8333,100
3,COW-10000247,29/08/2025,390,165.8333,965.1667,475.3333,4,222,63.775824207295756,2,83.31115512291784,0,1440.5,100
3,COW-10000247,30/08/2025,283,250.1667,895.1667,545.6667,2,214.1667,71.53956662250296,3,92.32911884336544,0,1440.8333,100
3,COW-10000247,31/08/2025,500.3333,251.6667,930.3333,510.5,4,138.8333,74.09927624977689,2,94.25656977797465,0,1440.8333,100
3,COW-10000247,01/09/2025,427.5,228.8333,870.8333,569.6667,2,218.1667,74.64298351128511,1,95.28559559847793,0,1440.5,100
3,COW-10000247,02/09/2025,502,211.6667,933.6667,507.1667,0,197.5,66.46292386074298,1,86.02614116,0,1440.8333,100
3,COW-10000247,03/09/2025,395.1667,193,943.5,497.3333,0,232,65.23977301946744,1,87.05520990613294,0,1440.8333,100
3,COW-10000247,04/09/2025,427.8333,190.6667,902.1667,538.3333,2,252.6667,65.08270359006204,2,87.48342897913238,0,1440.5,100
3,COW-10000247,05/09/2025,425.1667,123.5,1060.8333,380,4,225.3333,57.639386187542925,0,79.43302602420452,0,1440.8333,100
3,COW-10000247,06/09/2025,410.5,135,940.5,500.3333,2,210.5,64.58734130859375,4,92.74804867093036,0,1440.8333,100
3,COW-10000247,07/09/2025,392,173.8333,968.3333,491.5,0,238.6667,65.63583462,1,87.37763612152494,0,1459.8333,101
3,COW-10000247,08/09/2025,329.1667,206.6667,789.6667,470,0,168.5,71.92387912222304,3,95.58227368213727,0,1259.6667,87
3,COW-10000247,09/09/2025,405.5,233.8333,891,549.8333,0,204.6667,70.77686695034895,1,92.68412250256249,0,1440.8333,100
3,COW-10000247,10/09/2025,448.8333,168.3333,945.8333,495,0,178,63.95874020789937,0,85.26899101969961,0,1440.8333,100
3,COW-10000247,11/09/2025,293.6667,100.3333,1014.5,426.3333,0,286.6667,52.74251699806156,0,69.06526066099998,0,1440.8333,100
3,COW-10000247,12/09/2025,308.5,188.1667,882.5,558.1667,0,238.1667,64.68001374929165,0,91.97345897,0,1440.6667,100
3,COW-10000247,13/09/2025,394.5,257.1667,783.1667,657.5,0,88.1667,78.67288111,1,108.94188115244825,0,1440.6667,100
3,COW-10000247,14/09/2025,438.8333,249.1667,872.8333,568,0,145.3333,74.18317284923265,1,92.92020754706591,0,1440.8333,100
3,COW-10000247,15/09/2025,459.8333,249.6667,894.5,546.5,0,167,70.55709517666678,2,98.35621581539743,0,1441,100
3,COW-10000247,16/09/2025,373.5,312.5,882.3333,558,0,238,73.95304773671019,0,100.90997641187552,0,1440.3333,100
3,COW-10000247,17/09/2025,455.1667,234.8333,934.1667,506.6667,0,224.5,66.12142961986358,3,94.15904845441263,0,1440.8333,100
3,COW-10000247,18/09/2025,475.5,186.6667,984.5,456.3333,0,231.3333,61.17262913189298,3,84.46681669642292,0,1440.8333,100
3,COW-10000247,19/09/2025,343.1667,93.5,1125.1667,315.6667,2,397.5,41.90735478398426,0,59.29416664,0,1440.8333,100
3,COW-10000247,20/09/2025,302.1667,151,934.5,506.1667,2,301.5,55.848348609610106,1,79.95346648336725,0,1440.6667,100
3,COW-10000247,21/09/2025,319.6667,200.8333,969.1667,471,0,261.8333,59.566945209642235,2,77.04920754942019,0,1440.1667,100
3,COW-10000247,22/09/2025,339.1667,256.1667,852.1667,588.6667,0,197,72.52896802117881,0,91.16738233,0,1440.8333,100
3,COW-10000247,23/09/2025,410.8333,232.5,860.3333,580.3333,0,156.6667,69.80658470729279,1,92.87273306253054,0,1440.6667,100
3,COW-10000247,24/09/2025,493.3333,175.5,876.8333,564,0,179.5,66.52585456631927,0,92.26248144345038,0,1440.8333,100
3,COW-10000247,25/09/2025,405.3333,171.5,896.8333,544,0,217.3333,59.02792096289684,7,82.72950538670555,0,1440.8333,100
3,COW-10000247,26/09/2025,398.6667,116.5,1014.6667,426.1667,0,291.6667,57.05966393033364,2,77.07185841764998,0,1440.8333,100
3,COW-10000247,27/09/2025,281.1667,92.5,873.1667,567.5,4,292.3333,64.33754072317312,3,91.66719255928417,0,1440.6667,100
3,COW-10000247,28/09/2025,253.1667,62.8333,801.1667,639.8333,18,227.1667,67.70374221343006,2,100.98629699325825,0,1441,100
3,COW-10000247,29/09/2025,321,125.3333,784.8333,629.3333,12,149.1667,78.75828205887547,5,115.62271092594128,0,1414.1667,98
3,COW-10000247,30/09/2025,364.3333,70.1667,922.1667,518.5,2,232.8333,66.01330310975109,0,99.41451779012048,0,1440.6667,100
3,COW-10000247,01/10/2025,218,70.5,803.6667,636.6667,0,202.1667,62.28919308,1,112.3936621576127,0,1440.3333,100
4,COW-10000248,01/06/2025,287.3333,124.6667,773,667.3333,0,240.5,77.59770568833531,15,102.79919854525862,0,1440.3333,100
4,COW-10000248,02/06/2025,247.3333,94.8333,883.5,557.1667,18,280.6667,67.23867667929434,10,93.11412994864912,0,1440.6667,100
4,COW-10000248,03/06/2025,176.1667,99.6667,855.8333,584.6667,2,288.5,62.30254918629961,3,82.09092006575216,0,1440.5,100
4,COW-10000248,04/06/2025,157.1667,99.3333,823.1667,617.5,10,241.8333,63.42943268316535,3,86.93413838144255,0,1440.6667,100
4,COW-10000248,05/06/2025,187.5,115.6667,805.3333,635,12,265.1667,64.31063397122158,2,83.89622393208393,0,1440.3333,100
